cidade,uf,ano,secao,item,custo_rs_ha,custo_rs_60kg,participacao_pct,produtividade_kg_ha,participacao_ct_pct
Ubiratã,PR,2014,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,16 - Despesas:,19 - Assistência Técnica,22.42,0.24,1.47,5700.0,1.05
Ubiratã,PR,2014,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,16 - Despesas:,23 - CESSR,53.37,0.56,3.51,5700.0,2.5
Ubiratã,PR,2014,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),362.68,3.82,23.85,5700.0,16.97
Ubiratã,PR,2014,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,36.23,0.38,2.38,5700.0,1.7
Ubiratã,PR,2014,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),36.23,0.38,2.38,5700.0,1.7
Ubiratã,PR,2014,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1520.11,16.02,99.99,5700.0,71.13
Ubiratã,PR,2014,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,38.35,0.4,2.52,5700.0,1.79
Ubiratã,PR,2014,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,32.1,0.34,2.11,5700.0,1.5
Ubiratã,PR,2014,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,27.92,0.29,1.84,5700.0,1.31
Ubiratã,PR,2014,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),98.37,1.03,6.47,5700.0,4.6
Ubiratã,PR,2014,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,39.11,0.41,2.57,5700.0,1.83
Ubiratã,PR,2014,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,30.91,0.33,2.03,5700.0,1.45
Ubiratã,PR,2014,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,3.81,0.04,0.25,5700.0,0.18
Ubiratã,PR,2014,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),73.83,0.78,4.85,5700.0,3.46
Ubiratã,PR,2014,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),172.2,1.81,11.32,5700.0,8.06
Ubiratã,PR,2014,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1692.31,17.83,111.31,5700.0,79.19
Ubiratã,PR,2014,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,33.47,0.35,2.2,5700.0,1.57
Ubiratã,PR,2014,VI - RENDA DE FATORES,33 - Terra Própria,411.25,4.33,27.05,5700.0,19.24
Ubiratã,PR,2014,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),444.72,4.68,29.25,5700.0,20.81
Ubiratã,PR,2014,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),2137.03,22.51,140.56,5700.0,
Ubiratã,PR,2015,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,57.16,0.6,3.58,5700.0,2.31
Ubiratã,PR,2015,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,3 - Operação com máquinas:,6 - Mão-de-obra,10.79,0.1,0.68,5700.0,0.44
Ubiratã,PR,2015,3 - Operação com máquinas:,7 - Administrador,78.76,0.84,4.93,5700.0,3.18
Ubiratã,PR,2015,3 - Operação com máquinas:,8 - Sementes,407.4,4.29,25.5,5700.0,16.46
Ubiratã,PR,2015,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,3 - Operação com máquinas:,9 - Fertilizantes,358.75,3.78,22.46,5700.0,14.5
Ubiratã,PR,2015,3 - Operação com máquinas:,10 - Agrotóxicos,281.98,2.97,17.65,5700.0,11.39
Ubiratã,PR,2015,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,13.4 - Análise de Solo,0.88,0.01,0.06,5700.0,0.04
Ubiratã,PR,2015,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1195.72,12.59,74.86,5700.0,48.32
Ubiratã,PR,2015,II - OUTRAS DESPESAS,15 - Transporte Externo,142.5,1.5,8.92,5700.0,5.76
Ubiratã,PR,2015,16 - Despesas:,16.1 - Despesas Administrativas,35.87,0.38,2.25,5700.0,1.45
Ubiratã,PR,2015,16 - Despesas:,16.2 - Despesas de armazenagem,116.88,1.23,7.32,5700.0,4.72
Ubiratã,PR,2015,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,16 - Despesas:,19 - Assistência Técnica,23.91,0.25,1.5,5700.0,0.97
Ubiratã,PR,2015,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,16 - Despesas:,23 - CESSR,44.42,0.47,2.78,5700.0,1.8
Ubiratã,PR,2015,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),363.58,3.83,22.77,5700.0,14.7
Ubiratã,PR,2015,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,38.15,0.4,2.39,5700.0,1.54
Ubiratã,PR,2015,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),38.15,0.4,2.39,5700.0,1.54
Ubiratã,PR,2015,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1597.45,16.82,100.02,5700.0,64.56
Ubiratã,PR,2015,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,38.34,0.4,2.4,5700.0,1.55
Ubiratã,PR,2015,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,34.77,0.37,2.18,5700.0,1.41
Ubiratã,PR,2015,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,31.79,0.33,1.99,5700.0,1.28
Ubiratã,PR,2015,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),104.9,1.1,6.57,5700.0,4.24
Ubiratã,PR,2015,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,39.11,0.41,2.45,5700.0,1.58
Ubiratã,PR,2015,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,35.91,0.38,2.25,5700.0,1.45
Ubiratã,PR,2015,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,4.19,0.04,0.26,5700.0,0.17
Ubiratã,PR,2015,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),79.21,0.83,4.96,5700.0,3.2
Ubiratã,PR,2015,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),184.11,1.93,11.53,5700.0,7.44
Ubiratã,PR,2015,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1781.56,18.75,111.55,5700.0,72.0
Ubiratã,PR,2015,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,40.55,0.43,2.54,5700.0,1.64
Ubiratã,PR,2015,VI - RENDA DE FATORES,33 - Terra Própria,652.5,6.87,40.85,5700.0,26.37
Ubiratã,PR,2015,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2015,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),693.05,7.3,43.39,5700.0,28.01
Ubiratã,PR,2015,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),2474.61,26.05,154.94,5700.0,
Ubiratã,PR,2016,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,64.08,0.67,3.71,5700.0,2.19
Ubiratã,PR,2016,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,3 - Operação com máquinas:,6 - Mão-de-obra,10.79,0.1,0.62,5700.0,0.37
Ubiratã,PR,2016,3 - Operação com máquinas:,7 - Administrador,80.0,0.84,4.63,5700.0,2.73
Ubiratã,PR,2016,3 - Operação com máquinas:,8 - Sementes,473.2,4.98,27.38,5700.0,16.15
Ubiratã,PR,2016,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,3 - Operação com máquinas:,9 - Fertilizantes,375.0,3.95,21.7,5700.0,12.79
Ubiratã,PR,2016,3 - Operação com máquinas:,10 - Agrotóxicos,278.84,2.93,16.13,5700.0,9.51
Ubiratã,PR,2016,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,13.4 - Análise de Solo,1.07,0.01,0.06,5700.0,0.04
Ubiratã,PR,2016,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1282.98,13.48,74.23,5700.0,43.78
Ubiratã,PR,2016,II - OUTRAS DESPESAS,15 - Transporte Externo,142.5,1.5,8.25,5700.0,4.86
Ubiratã,PR,2016,16 - Despesas:,16.1 - Despesas Administrativas,38.49,0.41,2.23,5700.0,1.31
Ubiratã,PR,2016,16 - Despesas:,16.2 - Despesas de armazenagem,120.85,1.27,6.99,5700.0,4.12
Ubiratã,PR,2016,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,16 - Despesas:,19 - Assistência Técnica,25.66,0.27,1.48,5700.0,0.88
Ubiratã,PR,2016,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,16 - Despesas:,23 - CESSR,76.42,0.8,4.42,5700.0,2.61
Ubiratã,PR,2016,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),403.92,4.25,23.37,5700.0,13.78
Ubiratã,PR,2016,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,41.32,0.44,2.39,5700.0,1.41
Ubiratã,PR,2016,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),41.32,0.44,2.39,5700.0,1.41
Ubiratã,PR,2016,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1728.22,18.17,99.99,5700.0,58.97
Ubiratã,PR,2016,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,41.04,0.43,2.37,5700.0,1.4
Ubiratã,PR,2016,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,36.16,0.38,2.09,5700.0,1.23
Ubiratã,PR,2016,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,32.96,0.35,1.91,5700.0,1.12
Ubiratã,PR,2016,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),110.16,1.16,6.37,5700.0,3.75
Ubiratã,PR,2016,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,38.67,0.41,2.24,5700.0,1.32
Ubiratã,PR,2016,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,36.47,0.38,2.11,5700.0,1.24
Ubiratã,PR,2016,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,4.35,0.05,0.25,5700.0,0.15
Ubiratã,PR,2016,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),79.49,0.84,4.6,5700.0,2.71
Ubiratã,PR,2016,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),189.65,2.0,10.97,5700.0,6.46
Ubiratã,PR,2016,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1917.87,20.17,110.96,5700.0,65.43
Ubiratã,PR,2016,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,48.13,0.51,2.78,5700.0,1.64
Ubiratã,PR,2016,VI - RENDA DE FATORES,33 - Terra Própria,964.88,10.16,55.83,5700.0,32.92
Ubiratã,PR,2016,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2016,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),1013.01,10.67,58.61,5700.0,34.56
Ubiratã,PR,2016,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),2930.88,30.84,169.57,5700.0,
Ubiratã,PR,2017,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,68.77,0.71,3.96,5700.0,2.27
Ubiratã,PR,2017,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,3 - Operação com máquinas:,6 - Mão-de-obra,10.79,0.1,0.62,5700.0,0.36
Ubiratã,PR,2017,3 - Operação com máquinas:,7 - Administrador,80.0,0.84,4.61,5700.0,2.64
Ubiratã,PR,2017,3 - Operação com máquinas:,8 - Sementes,522.2,5.5,30.1,5700.0,17.23
Ubiratã,PR,2017,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,3 - Operação com máquinas:,9 - Fertilizantes,350.0,3.68,20.17,5700.0,11.55
Ubiratã,PR,2017,3 - Operação com máquinas:,10 - Agrotóxicos,280.17,2.93,16.15,5700.0,9.24
Ubiratã,PR,2017,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,13.4 - Análise de Solo,1.07,0.01,0.06,5700.0,0.04
Ubiratã,PR,2017,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1313.0,13.77,75.67,5700.0,43.33
Ubiratã,PR,2017,II - OUTRAS DESPESAS,15 - Transporte Externo,142.5,1.5,8.21,5700.0,4.7
Ubiratã,PR,2017,16 - Despesas:,16.1 - Despesas Administrativas,39.39,0.41,2.27,5700.0,1.3
Ubiratã,PR,2017,16 - Despesas:,16.2 - Despesas de armazenagem,118.03,1.24,6.8,5700.0,3.89
Ubiratã,PR,2017,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,16 - Despesas:,19 - Assistência Técnica,26.26,0.28,1.51,5700.0,0.87
Ubiratã,PR,2017,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,16 - Despesas:,23 - CESSR,53.63,0.56,3.09,5700.0,1.77
Ubiratã,PR,2017,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),379.81,3.99,21.88,5700.0,12.53
Ubiratã,PR,2017,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,42.16,0.45,2.43,5700.0,1.39
Ubiratã,PR,2017,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),42.16,0.45,2.43,5700.0,1.39
Ubiratã,PR,2017,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1734.97,18.21,99.98,5700.0,57.25
Ubiratã,PR,2017,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,44.05,0.46,2.54,5700.0,1.45
Ubiratã,PR,2017,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,42.78,0.45,2.47,5700.0,1.41
Ubiratã,PR,2017,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,33.19,0.35,1.91,5700.0,1.1
Ubiratã,PR,2017,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),120.02,1.26,6.92,5700.0,3.96
Ubiratã,PR,2017,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,38.67,0.41,2.23,5700.0,1.28
Ubiratã,PR,2017,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,36.47,0.38,2.1,5700.0,1.2
Ubiratã,PR,2017,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,4.82,0.05,0.28,5700.0,0.16
Ubiratã,PR,2017,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),79.96,0.84,4.61,5700.0,2.64
Ubiratã,PR,2017,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),199.98,2.1,11.53,5700.0,6.6
Ubiratã,PR,2017,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1934.95,20.31,111.51,5700.0,63.85
Ubiratã,PR,2017,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,57.45,0.6,3.31,5700.0,1.9
Ubiratã,PR,2017,VI - RENDA DE FATORES,33 - Terra Própria,1038.11,10.93,59.83,5700.0,34.26
Ubiratã,PR,2017,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2017,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),1095.56,11.53,63.14,5700.0,36.16
Ubiratã,PR,2017,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),3030.51,31.84,174.65,5700.0,
Ubiratã,PR,2018,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,68.82,0.71,3.94,5700.0,2.15
Ubiratã,PR,2018,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,3 - Operação com máquinas:,6 - Mão-de-obra,10.79,0.1,0.62,5700.0,0.34
Ubiratã,PR,2018,3 - Operação com máquinas:,7 - Administrador,80.0,0.84,4.58,5700.0,2.5
Ubiratã,PR,2018,3 - Operação com máquinas:,8 - Sementes,518.8,5.46,29.72,5700.0,16.24
Ubiratã,PR,2018,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,3 - Operação com máquinas:,9 - Fertilizantes,337.5,3.55,19.34,5700.0,10.56
Ubiratã,PR,2018,3 - Operação com máquinas:,10 - Agrotóxicos,263.43,2.79,15.09,5700.0,8.24
Ubiratã,PR,2018,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,13.4 - Análise de Solo,1.23,0.01,0.07,5700.0,0.04
Ubiratã,PR,2018,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1280.57,13.46,73.36,5700.0,40.07
Ubiratã,PR,2018,II - OUTRAS DESPESAS,15 - Transporte Externo,163.36,1.72,9.36,5700.0,5.11
Ubiratã,PR,2018,16 - Despesas:,16.1 - Despesas Administrativas,38.42,0.4,2.2,5700.0,1.2
Ubiratã,PR,2018,16 - Despesas:,16.2 - Despesas de armazenagem,154.07,1.62,8.83,5700.0,4.82
Ubiratã,PR,2018,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,16 - Despesas:,19 - Assistência Técnica,25.61,0.27,1.47,5700.0,0.8
Ubiratã,PR,2018,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2018,16 - Despesas:,23 - CESSR,41.88,0.44,2.4,5700.0,1.31
