municipio,ano,data_semeadura,produtividade_prevista_kg_ha
Santa Terezinha de Itaipu,2025,05/03/,3197.0969980356062
Santa Terezinha de Itaipu,2025,15/03/,3030.0494619697174
Santa Terezinha de Itaipu,2025,25/03/,3133.5098060143805
Serranópolis do Iguaçu,1999,05/02/,3518.2430809070074
Serranópolis do Iguaçu,1999,15/02/,3614.3248503531254
Serranópolis do Iguaçu,1999,25/02/,3470.669582332593
Serranópolis do Iguaçu,1999,05/03/,3326.912892742683
Serranópolis do Iguaçu,1999,15/03/,3440.9700486706242
Serranópolis do Iguaçu,1999,25/03/,3479.562937276086
Serranópolis do Iguaçu,2000,05/02/,3182.3723773333554
Serranópolis do Iguaçu,2000,15/02/,3339.0417688878574
Serranópolis do Iguaçu,2000,25/02/,3248.8917480119135
Serranópolis do Iguaçu,2000,05/03/,3258.1772415544565
Serranópolis do Iguaçu,2000,15/03/,3115.818502792267
Serranópolis do Iguaçu,2000,25/03/,3078.2591605013426
Serranópolis do Iguaçu,2001,05/02/,3736.44325446313
Serranópolis do Iguaçu,2001,15/02/,3769.50708913864
Serranópolis do Iguaçu,2001,25/02/,3655.8310461951096
Serranópolis do Iguaçu,2001,05/03/,3773.745562597611
Serranópolis do Iguaçu,2001,15/03/,3525.7796565119274
Serranópolis do Iguaçu,2001,25/03/,3468.6617476458814
Serranópolis do Iguaçu,2002,05/02/,2713.552310921524
Serranópolis do Iguaçu,2002,15/02/,2661.790507621958
Serranópolis do Iguaçu,2002,25/02/,2463.9970055403724
Serranópolis do Iguaçu,2002,05/03/,2852.1009241239562
Serranópolis do Iguaçu,2002,15/03/,2684.1978264866607
Serranópolis do Iguaçu,2002,25/03/,2769.3636498759947
Serranópolis do Iguaçu,2003,05/02/,3571.491057827342
Serranópolis do Iguaçu,2003,15/02/,3483.582789049163
Serranópolis do Iguaçu,2003,25/02/,3435.9899418589357
Serranópolis do Iguaçu,2003,05/03/,3458.823688153536
Serranópolis do Iguaçu,2003,15/03/,3454.8961240617223
Serranópolis do Iguaçu,2003,25/03/,3372.8100290252546
Serranópolis do Iguaçu,2004,05/02/,2943.6492661161515
Serranópolis do Iguaçu,2004,15/02/,2469.217666005917
Serranópolis do Iguaçu,2004,25/02/,2505.7274119175
Serranópolis do Iguaçu,2004,05/03/,2838.97699929176
Serranópolis do Iguaçu,2004,15/03/,2543.4695635012986
Serranópolis do Iguaçu,2004,25/03/,2807.6215007845544
Serranópolis do Iguaçu,2005,05/02/,1927.295036305042
Serranópolis do Iguaçu,2005,15/02/,2484.515795596395
Serranópolis do Iguaçu,2005,25/02/,2869.2194922983563
Serranópolis do Iguaçu,2005,05/03/,2551.8145081303346
Serranópolis do Iguaçu,2005,15/03/,2809.602055575017
Serranópolis do Iguaçu,2005,25/03/,2926.2970027941788
Serranópolis do Iguaçu,2006,05/02/,3352.9144113523826
Serranópolis do Iguaçu,2006,15/02/,3386.560828634799
Serranópolis do Iguaçu,2006,25/02/,3496.3777132433606
Serranópolis do Iguaçu,2006,05/03/,3415.1615975004615
Serranópolis do Iguaçu,2006,15/03/,3319.7832947763272
Serranópolis do Iguaçu,2006,25/03/,3407.026545708558
Serranópolis do Iguaçu,2007,05/02/,3122.000521804929
Serranópolis do Iguaçu,2007,15/02/,3170.341469144667
Serranópolis do Iguaçu,2007,25/02/,3141.8331497799536
Serranópolis do Iguaçu,2007,05/03/,3147.1584173063493
Serranópolis do Iguaçu,2007,15/03/,3112.453552165541
Serranópolis do Iguaçu,2007,25/03/,3135.3880978843717
Serranópolis do Iguaçu,2008,05/02/,3250.2654386105364
Serranópolis do Iguaçu,2008,15/02/,3509.8752758254545
Serranópolis do Iguaçu,2008,25/02/,3072.760080961808
Serranópolis do Iguaçu,2008,05/03/,3535.8487212585715
Serranópolis do Iguaçu,2008,15/03/,3163.570863765686
Serranópolis do Iguaçu,2008,25/03/,3568.881110372823
Serranópolis do Iguaçu,2009,05/02/,1838.3733866679877
Serranópolis do Iguaçu,2009,15/02/,1915.1957289970157
Serranópolis do Iguaçu,2009,25/02/,2586.3502903991193
Serranópolis do Iguaçu,2009,05/03/,1908.3356309564206
Serranópolis do Iguaçu,2009,15/03/,2379.113043033284
Serranópolis do Iguaçu,2009,25/03/,2003.9359500134976
Serranópolis do Iguaçu,2010,05/02/,3266.8273797246447
Serranópolis do Iguaçu,2010,15/02/,3253.0485861082043
Serranópolis do Iguaçu,2010,25/02/,3259.659858323927
Serranópolis do Iguaçu,2010,05/03/,3375.228755178201
Serranópolis do Iguaçu,2010,15/03/,3255.5940371478196
Serranópolis do Iguaçu,2010,25/03/,3236.1373664068847
Serranópolis do Iguaçu,2011,05/02/,3400.9433233099394
Serranópolis do Iguaçu,2011,15/02/,3573.032303254081
Serranópolis do Iguaçu,2011,25/02/,3445.850466477595
Serranópolis do Iguaçu,2011,05/03/,3345.634670391965
Serranópolis do Iguaçu,2011,15/03/,3441.975694577655
Serranópolis do Iguaçu,2011,25/03/,3457.463488413049
Serranópolis do Iguaçu,2012,05/02/,1577.631903257789
Serranópolis do Iguaçu,2012,15/02/,1617.4545441344223
Serranópolis do Iguaçu,2012,25/02/,2429.0400839500785
Serranópolis do Iguaçu,2012,05/03/,1558.6921457077597
Serranópolis do Iguaçu,2012,15/03/,1625.3144162290555
Serranópolis do Iguaçu,2012,25/03/,1602.0989824815317
Serranópolis do Iguaçu,2013,05/02/,3535.2608914176817
Serranópolis do Iguaçu,2013,15/02/,3524.684104524109
Serranópolis do Iguaçu,2013,25/02/,3531.5153502579806
Serranópolis do Iguaçu,2013,05/03/,3588.8096108268924
Serranópolis do Iguaçu,2013,15/03/,3555.6803465585026
Serranópolis do Iguaçu,2013,25/03/,3554.0172667938587
Serranópolis do Iguaçu,2014,05/02/,3523.061443471532
Serranópolis do Iguaçu,2014,15/02/,3510.9211504044742
Serranópolis do Iguaçu,2014,25/02/,3501.507950643013
Serranópolis do Iguaçu,2014,05/03/,3491.487822308361
Serranópolis do Iguaçu,2014,15/03/,3535.1331930387273
Serranópolis do Iguaçu,2014,25/03/,3552.8584724364728
Serranópolis do Iguaçu,2015,05/02/,3019.814547918908
Serranópolis do Iguaçu,2015,15/02/,3007.6869368330836
Serranópolis do Iguaçu,2015,25/02/,2988.71286527613
Serranópolis do Iguaçu,2015,05/03/,2971.878913975466
Serranópolis do Iguaçu,2015,15/03/,2956.464733683957
Serranópolis do Iguaçu,2015,25/03/,3095.459115068224
Serranópolis do Iguaçu,2016,05/02/,3478.330747679772
Serranópolis do Iguaçu,2016,15/02/,3497.1822668177433
Serranópolis do Iguaçu,2016,25/02/,3500.6195562453822
Serranópolis do Iguaçu,2016,05/03/,3500.27635447273
Serranópolis do Iguaçu,2016,15/03/,3498.384404860606
Serranópolis do Iguaçu,2016,25/03/,3496.8417937323843
Serranópolis do Iguaçu,2017,05/02/,4011.307727813535
Serranópolis do Iguaçu,2017,15/02/,4033.441823396277
Serranópolis do Iguaçu,2017,25/02/,4095.7670170775978
Serranópolis do Iguaçu,2017,05/03/,4096.361211386016
Serranópolis do Iguaçu,2017,15/03/,4077.749041562254
Serranópolis do Iguaçu,2017,25/03/,4073.641455569667
Serranópolis do Iguaçu,2018,05/02/,3915.951562732658
Serranópolis do Iguaçu,2018,15/02/,3945.5342319314177
Serranópolis do Iguaçu,2018,25/02/,3979.8885726997805
Serranópolis do Iguaçu,2018,05/03/,3547.003963364123
Serranópolis do Iguaçu,2018,15/03/,3998.7773810141384
Serranópolis do Iguaçu,2018,25/03/,4018.015651515823
Serranópolis do Iguaçu,2019,05/02/,2557.710650320086
Serranópolis do Iguaçu,2019,15/02/,2464.5531717496715
Serranópolis do Iguaçu,2019,25/02/,2536.73404038509
Serranópolis do Iguaçu,2019,05/03/,2552.999245794543
Serranópolis do Iguaçu,2019,15/03/,2493.3528590907713
Serranópolis do Iguaçu,2019,25/03/,2468.7031666877424
Serranópolis do Iguaçu,2020,05/02/,4149.660472656417
Serranópolis do Iguaçu,2020,15/02/,4147.9330990279595
Serranópolis do Iguaçu,2020,25/02/,4172.4540402102275
Serranópolis do Iguaçu,2020,05/03/,3913.608347243417
Serranópolis do Iguaçu,2020,15/03/,4165.792168662318
Serranópolis do Iguaçu,2020,25/03/,4148.040235800076
Serranópolis do Iguaçu,2021,05/02/,3139.1474673101748
Serranópolis do Iguaçu,2021,15/02/,3477.476523789115
Serranópolis do Iguaçu,2021,25/02/,3554.4476871937254
Serranópolis do Iguaçu,2021,05/03/,3411.3493225288685
Serranópolis do Iguaçu,2021,15/03/,3197.9438288693445
Serranópolis do Iguaçu,2021,25/03/,3431.36543976108
Serranópolis do Iguaçu,2022,05/02/,2750.3820720874437
Serranópolis do Iguaçu,2022,15/02/,3101.010325823725
Serranópolis do Iguaçu,2022,25/02/,3693.454386035997
Serranópolis do Iguaçu,2022,05/03/,3711.130782281758
Serranópolis do Iguaçu,2022,15/03/,3521.8948180066373
Serranópolis do Iguaçu,2022,25/03/,3488.6396057134284
Serranópolis do Iguaçu,2023,05/02/,3304.2018770342584
Serranópolis do Iguaçu,2023,15/02/,3279.3715675236317
Serranópolis do Iguaçu,2023,25/02/,3313.9894894729014
Serranópolis do Iguaçu,2023,05/03/,3404.580031615204
Serranópolis do Iguaçu,2023,15/03/,3259.8436580223956
Serranópolis do Iguaçu,2023,25/03/,3394.560613103468
Serranópolis do Iguaçu,2024,05/02/,2829.796627851665
Serranópolis do Iguaçu,2024,15/02/,3273.692449156436
Serranópolis do Iguaçu,2024,25/02/,3219.637453632495
Serranópolis do Iguaçu,2024,05/03/,3393.303300576668
Serranópolis do Iguaçu,2024,15/03/,3210.10295863816
Serranópolis do Iguaçu,2024,25/03/,2768.8988982595224
Serranópolis do Iguaçu,2025,05/02/,3000.5985723697404
Serranópolis do Iguaçu,2025,15/02/,3097.523485953722
Serranópolis do Iguaçu,2025,25/02/,3061.9171758625785
Serranópolis do Iguaçu,2025,05/03/,3130.8143023209254
Serranópolis do Iguaçu,2025,15/03/,3137.4967302973787
Serranópolis do Iguaçu,2025,25/03/,3374.845909578857
São José das Palmeiras,1999,05/02/,2828.0422686420475
São José das Palmeiras,1999,15/02/,3141.930103404729
São José das Palmeiras,1999,25/02/,3076.76274739177
São José das Palmeiras,1999,05/03/,3110.6377768753823
São José das Palmeiras,1999,15/03/,3036.9534845234048
São José das Palmeiras,1999,25/03/,2895.868054527424
São José das Palmeiras,2000,05/02/,2919.811654164527
São José das Palmeiras,2000,15/02/,3059.7692226269255
São José das Palmeiras,2000,25/02/,2727.2768954512107
São José das Palmeiras,2000,05/03/,2931.2186930785942
São José das Palmeiras,2000,15/03/,2680.5641344447918
São José das Palmeiras,2000,25/03/,2620.2327725637842
São José das Palmeiras,2001,05/02/,3239.244177270716
São José das Palmeiras,2001,15/02/,3415.1742269386086
São José das Palmeiras,2001,25/02/,3154.683683118659
São José das Palmeiras,2001,05/03/,3122.307007065655
São José das Palmeiras,2001,15/03/,3229.2462660503647
São José das Palmeiras,2001,25/03/,3242.9748984024136
São José das Palmeiras,2002,05/02/,2256.565537093546
São José das Palmeiras,2002,15/02/,2264.9894202041046
São José das Palmeiras,2002,25/02/,1825.3093463504101
São José das Palmeiras,2002,05/03/,2166.26044002918
São José das Palmeiras,2002,15/03/,2120.0639836171167
São José das Palmeiras,2002,25/03/,2567.3868798658345
São José das Palmeiras,2003,05/02/,3340.2473119304955
São José das Palmeiras,2003,15/02/,3319.934418355567
São José das Palmeiras,2003,25/02/,3289.446884901757
São José das Palmeiras,2003,05/03/,3298.288186286346
São José das Palmeiras,2003,15/03/,3082.7103712838425
São José das Palmeiras,2003,25/03/,2902.0465040621734
São José das Palmeiras,2004,05/02/,2379.985711675225
São José das Palmeiras,2004,15/02/,2163.189830788057
São José das Palmeiras,2004,25/02/,2095.2392941562857
São José das Palmeiras,2004,05/03/,2014.2381369852872
São José das Palmeiras,2004,15/03/,1886.1020103010883
São José das Palmeiras,2004,25/03/,2357.9271366705475
São José das Palmeiras,2005,05/02/,1909.1899129810524
São José das Palmeiras,2005,15/02/,1915.5374594638467
São José das Palmeiras,2005,25/02/,1824.6188814699892
São José das Palmeiras,2005,05/03/,1807.5389542220603
São José das Palmeiras,2005,15/03/,2303.084539816596
São José das Palmeiras,2005,25/03/,2736.4310703838514
São José das Palmeiras,2006,05/02/,3212.873395984094
São José das Palmeiras,2006,15/02/,3232.5661390783434
São José das Palmeiras,2006,25/02/,3219.9029035509343
São José das Palmeiras,2006,05/03/,3229.844773265145
São José das Palmeiras,2006,15/03/,3279.5617553499796
São José das Palmeiras,2006,25/03/,3367.311061845015
São José das Palmeiras,2007,05/02/,2886.9617030468276
São José das Palmeiras,2007,15/02/,2859.449179514349
São José das Palmeiras,2007,25/02/,2939.47481672169
São José das Palmeiras,2007,05/03/,2908.5285694677796
São José das Palmeiras,2007,15/03/,2832.8931410381356
São José das Palmeiras,2007,25/03/,2834.9457831063723
São José das Palmeiras,2008,05/02/,3301.2688811329035
São José das Palmeiras,2008,15/02/,3312.6032490959487
São José das Palmeiras,2008,25/02/,2799.4808790892803
São José das Palmeiras,2008,05/03/,3261.7393207113046
São José das Palmeiras,2008,15/03/,2990.7028370694693
São José das Palmeiras,2008,25/03/,3258.0188093429706
São José das Palmeiras,2009,05/02/,1613.267043132383
São José das Palmeiras,2009,15/02/,1492.8285498637654
São José das Palmeiras,2009,25/02/,1859.0060852404297
São José das Palmeiras,2009,05/03/,1446.960795928253
São José das Palmeiras,2009,15/03/,1622.7067421301563
São José das Palmeiras,2009,25/03/,1418.198193398636
São José das Palmeiras,2010,05/02/,3477.3511784088105
São José das Palmeiras,2010,15/02/,3422.1077876248946
São José das Palmeiras,2010,25/02/,3386.834419516878
São José das Palmeiras,2010,05/03/,3418.807528796874
São José das Palmeiras,2010,15/03/,3492.940669550876
São José das Palmeiras,2010,25/03/,3488.6512254313266
São José das Palmeiras,2011,05/02/,3269.3964328148163
São José das Palmeiras,2011,15/02/,3258.8616179610863
São José das Palmeiras,2011,25/02/,3293.418461839804
São José das Palmeiras,2011,05/03/,3269.3985226625346
São José das Palmeiras,2011,15/03/,3292.1566545396427
São José das Palmeiras,2011,25/03/,3345.3589318751897
São José das Palmeiras,2012,05/02/,1862.4635398050661
São José das Palmeiras,2012,15/02/,1802.3287184428252
São José das Palmeiras,2012,25/02/,1646.9748817392008
São José das Palmeiras,2012,05/03/,1450.1955959978147
São José das Palmeiras,2012,15/03/,1650.222585983511
São José das Palmeiras,2012,25/03/,1583.3051608542785
São José das Palmeiras,2013,05/02/,2994.949519784769
São José das Palmeiras,2013,15/02/,3081.481619773128
São José das Palmeiras,2013,25/02/,3065.686587991483
São José das Palmeiras,2013,05/03/,3467.9811324242496
São José das Palmeiras,2013,15/03/,2851.392191402543
São José das Palmeiras,2013,25/03/,3252.607003884155
São José das Palmeiras,2014,05/02/,2988.3946615425916
São José das Palmeiras,2014,15/02/,3134.844321787721
São José das Palmeiras,2014,25/02/,3100.76364519391
São José das Palmeiras,2014,05/03/,3172.3954387429444
São José das Palmeiras,2014,15/03/,3248.753837019139
São José das Palmeiras,2014,25/03/,3082.5764987072102
São José das Palmeiras,2015,05/02/,2912.3594513531016
São José das Palmeiras,2015,15/02/,3035.2871045220395
São José das Palmeiras,2015,25/02/,2968.354101256484
São José das Palmeiras,2015,05/03/,3051.5967620760784
São José das Palmeiras,2015,15/03/,3017.0857557798618
São José das Palmeiras,2015,25/03/,3002.1760016750713
São José das Palmeiras,2016,05/02/,3167.113400696892
São José das Palmeiras,2016,15/02/,3279.7399525837413
São José das Palmeiras,2016,25/02/,3290.4690695552435
São José das Palmeiras,2016,05/03/,3291.748995017312
São José das Palmeiras,2016,15/03/,3286.328418026735
São José das Palmeiras,2016,25/03/,3289.8590742169727
São José das Palmeiras,2017,05/02/,3406.3134957562406
São José das Palmeiras,2017,15/02/,3424.5966418864105
São José das Palmeiras,2017,25/02/,3450.802970258863
São José das Palmeiras,2017,05/03/,3599.365025938142
São José das Palmeiras,2017,15/03/,3434.665863755967
São José das Palmeiras,2017,25/03/,3588.801248260786
São José das Palmeiras,2018,05/02/,3450.4197972984443
São José das Palmeiras,2018,15/02/,3456.6474429094224
São José das Palmeiras,2018,25/02/,3381.6105984934543
São José das Palmeiras,2018,05/03/,3365.318128460519
São José das Palmeiras,2018,15/03/,3444.556235547508
São José das Palmeiras,2018,25/03/,3353.0257597918962
São José das Palmeiras,2019,05/02/,1973.9959201504405
São José das Palmeiras,2019,15/02/,2092.865410217191
São José das Palmeiras,2019,25/02/,2051.771797534849
São José das Palmeiras,2019,05/03/,2022.2636578652923
São José das Palmeiras,2019,15/03/,2208.001786666147
São José das Palmeiras,2019,25/03/,2080.6521145298566
São José das Palmeiras,2020,05/02/,3843.6457615287777
São José das Palmeiras,2020,15/02/,3821.180334009074
São José das Palmeiras,2020,25/02/,3724.772281906099
São José das Palmeiras,2020,05/03/,3738.908839800082
São José das Palmeiras,2020,15/03/,3518.920512076674
São José das Palmeiras,2020,25/03/,3739.744864730147
São José das Palmeiras,2021,05/02/,2993.0013514455577
São José das Palmeiras,2021,15/02/,3073.378973056032
São José das Palmeiras,2021,25/02/,3380.93718491454
São José das Palmeiras,2021,05/03/,3177.753289767805
São José das Palmeiras,2021,15/03/,2684.9843178629726
São José das Palmeiras,2021,25/03/,2774.784647260766
São José das Palmeiras,2022,05/02/,2357.0200306298
São José das Palmeiras,2022,15/02/,2913.7761541372984
São José das Palmeiras,2022,25/02/,3199.6937476360604
São José das Palmeiras,2022,05/03/,3281.243091605644
São José das Palmeiras,2022,15/03/,3373.4733259965324
São José das Palmeiras,2022,25/03/,3559.6089736392087
São José das Palmeiras,2023,05/02/,2953.9292081601734
São José das Palmeiras,2023,15/02/,2942.5053952492767
São José das Palmeiras,2023,25/02/,3170.0412663779503
São José das Palmeiras,2023,05/03/,3356.939057631291
São José das Palmeiras,2023,15/03/,3105.646190578264
São José das Palmeiras,2023,25/03/,3208.395877702867
São José das Palmeiras,2024,05/02/,2483.389078866149
São José das Palmeiras,2024,15/02/,2470.751722919713
São José das Palmeiras,2024,25/02/,2664.8771545358572
São José das Palmeiras,2024,05/03/,3020.859148194672
São José das Palmeiras,2024,15/03/,3007.5381320958472
São José das Palmeiras,2024,25/03/,2746.8031724564985
São José das Palmeiras,2025,05/02/,2789.8201134741685
São José das Palmeiras,2025,15/02/,2947.4707068834764
São José das Palmeiras,2025,25/02/,3059.4199523373827
São José das Palmeiras,2025,05/03/,3014.4221859217296
São José das Palmeiras,2025,15/03/,2986.1370507147144
São José das Palmeiras,2025,25/03/,3031.5286814554024
São Miguel do Iguaçu,1999,05/02/,3092.374644827201
São Miguel do Iguaçu,1999,15/02/,3294.7863091665677
São Miguel do Iguaçu,1999,25/02/,3061.446537219618
São Miguel do Iguaçu,1999,05/03/,3121.003672490473
São Miguel do Iguaçu,1999,15/03/,3212.8018875016955
São Miguel do Iguaçu,1999,25/03/,3348.500269584666
São Miguel do Iguaçu,2000,05/02/,2899.7062079851603
São Miguel do Iguaçu,2000,15/02/,3224.3129445711247
São Miguel do Iguaçu,2000,25/02/,2772.9121715397723
São Miguel do Iguaçu,2000,05/03/,2989.6535515100895
São Miguel do Iguaçu,2000,15/03/,2861.2486776616547
São Miguel do Iguaçu,2000,25/03/,2816.796155934355
São Miguel do Iguaçu,2001,05/02/,3527.48244284196
São Miguel do Iguaçu,2001,15/02/,3573.310614877536
São Miguel do Iguaçu,2001,25/02/,3535.8731380207814
São Miguel do Iguaçu,2001,05/03/,3406.9024325204055
São Miguel do Iguaçu,2001,15/03/,3443.9783731845523
São Miguel do Iguaçu,2001,25/03/,3449.272867868411
São Miguel do Iguaçu,2002,05/02/,2287.930316326173
São Miguel do Iguaçu,2002,15/02/,2356.283052423553
São Miguel do Iguaçu,2002,25/02/,2004.1424401905517
São Miguel do Iguaçu,2002,05/03/,2690.237294287321
São Miguel do Iguaçu,2002,15/03/,2575.2286075549637
São Miguel do Iguaçu,2002,25/03/,2590.4245463795405
São Miguel do Iguaçu,2003,05/02/,3517.9807997097228
São Miguel do Iguaçu,2003,15/02/,3485.741939396468
São Miguel do Iguaçu,2003,25/02/,3494.0624964016956
São Miguel do Iguaçu,2003,05/03/,3397.3285880696885
São Miguel do Iguaçu,2003,15/03/,3246.2645366784895
São Miguel do Iguaçu,2003,25/03/,3137.960159504915
São Miguel do Iguaçu,2004,05/02/,2461.3473649599823
São Miguel do Iguaçu,2004,15/02/,2176.7825969506307
São Miguel do Iguaçu,2004,25/02/,1972.301499620061
São Miguel do Iguaçu,2004,05/03/,2211.41364520979
São Miguel do Iguaçu,2004,15/03/,1994.6187248082317
São Miguel do Iguaçu,2004,25/03/,2480.4155706363686
São Miguel do Iguaçu,2005,05/02/,1813.2136524986397
São Miguel do Iguaçu,2005,15/02/,1747.5220919400622
São Miguel do Iguaçu,2005,25/02/,2504.6828646928625
São Miguel do Iguaçu,2005,05/03/,2310.055167061156
São Miguel do Iguaçu,2005,15/03/,2588.6176942995426
São Miguel do Iguaçu,2005,25/03/,2649.5010468623636
