,Year,PlantingDate,HarvestDate,YieldDry_ton_ha,YieldFresh_ton_ha,YieldPotential_ton_ha,WP,HI0,CCx,CGC,CDC,Municipio
393,2018,03/05,2018-07-15,12.254856015338827,13.616506683709808,12.290288162323133,33.7,0.48,0.96,0.16312,0.11691,Matelândia
394,2018,03/15,2018-07-25,11.836596620055458,13.151774022283842,11.862871981694111,33.7,0.48,0.96,0.16312,0.11691,Matelândia
395,2018,03/25,2018-08-04,11.462778485957681,12.736420539952979,11.496143187137983,33.7,0.48,0.96,0.16312,0.11691,Matelândia
396,2019,01/05,2019-05-17,14.717936381709066,16.353262646343406,14.77864502557278,33.7,0.48,0.96,0.16312,0.11691,Matelândia
397,2019,01/15,2019-05-27,14.599855850763678,16.222062056404088,14.68987717373214,33.7,0.48,0.96,0.16312,0.11691,Matelândia
398,2019,01/25,2019-06-06,14.52225642758548,16.135840475094977,14.56591687158288,33.7,0.48,0.96,0.16312,0.11691,Matelândia
399,2019,02/05,2019-06-17,14.31626957012865,15.906966189031833,14.35941809529144,33.7,0.48,0.96,0.16312,0.11691,Matelândia
400,2019,02/15,2019-06-27,14.209769861533353,15.788633179481502,14.254743640379926,33.7,0.48,0.96,0.16312,0.11691,Matelândia
401,2019,02/25,2019-07-07,14.038064223459706,15.597849137177452,14.084069707823435,33.7,0.48,0.96,0.16312,0.11691,Matelândia
402,2019,03/05,2019-07-15,13.579632648210131,15.088480720233479,13.619172709343342,33.7,0.48,0.96,0.16312,0.11691,Matelândia
403,2019,03/15,2019-07-25,12.980720348311877,14.423022609235419,13.026452543737836,33.7,0.48,0.96,0.16312,0.11691,Matelândia
404,2019,03/25,2019-08-04,12.572616422352205,13.96957380261356,12.611208519488638,33.7,0.48,0.96,0.16312,0.11691,Matelândia
405,2020,01/05,2020-05-16,14.55218483845953,16.16909426495503,14.561135951902386,33.7,0.48,0.96,0.16312,0.11691,Matelândia
406,2020,01/15,2020-05-26,14.284582752411174,15.871758613790192,14.31573435504546,33.7,0.48,0.96,0.16312,0.11691,Matelândia
407,2020,01/25,2020-06-05,13.784083131079749,15.315647923421942,13.809904524238082,33.7,0.48,0.96,0.16312,0.11691,Matelândia
408,2020,02/05,2020-06-16,13.209442167659786,14.677157964066428,13.270764604215788,33.7,0.48,0.96,0.16312,0.11691,Matelândia
409,2020,02/15,2020-06-26,12.974660126406905,14.416289029341005,13.032951391509028,33.7,0.48,0.96,0.16312,0.11691,Matelândia
410,2020,02/25,2020-07-06,12.62377572045395,14.026417467171054,12.721486331806743,33.7,0.48,0.96,0.16312,0.11691,Matelândia
411,2020,03/05,2020-07-15,12.135466574054208,13.48385174894912,12.197171691194669,33.7,0.48,0.96,0.16312,0.11691,Matelândia
412,2020,03/15,2020-07-25,11.736104535494402,13.040116150549334,11.768361911143836,33.7,0.48,0.96,0.16312,0.11691,Matelândia
413,2020,03/25,2020-08-04,11.45014891762115,12.722387686245721,11.484156164904165,33.7,0.48,0.96,0.16312,0.11691,Matelândia
414,2021,01/05,2021-05-17,14.789017103648959,16.43224122627662,14.764756826864,33.7,0.48,0.96,0.16312,0.11691,Matelândia
415,2021,01/15,2021-05-27,14.660932407807222,16.28992489756358,14.672002656626072,33.7,0.48,0.96,0.16312,0.11691,Matelândia
416,2021,01/25,2021-06-06,14.466481459300692,16.07386828811188,14.513858195947998,33.7,0.48,0.96,0.16312,0.11691,Matelândia
417,2021,02/05,2021-06-17,14.306850199574823,15.896500221749804,14.384241731369958,33.7,0.48,0.96,0.16312,0.11691,Matelândia
418,2021,02/15,2021-06-27,14.053351176758323,15.61483464084258,14.098886775423127,33.7,0.48,0.96,0.16312,0.11691,Matelândia
419,2021,02/25,2021-07-07,13.531338632008488,15.034820702231652,13.557894621654082,33.7,0.48,0.96,0.16312,0.11691,Matelândia
420,2021,03/05,2021-07-15,13.052709934414292,14.503011038238101,13.102034434003391,33.7,0.48,0.96,0.16312,0.11691,Matelândia
421,2021,03/15,2021-07-25,12.612329074802478,14.013698972002754,12.64587285532081,33.7,0.48,0.96,0.16312,0.11691,Matelândia
422,2021,03/25,2021-08-04,12.008526638245247,13.342807375828052,12.056367685471244,33.7,0.48,0.96,0.16312,0.11691,Matelândia
423,2022,01/05,2022-05-17,14.450505855388835,16.056117617098707,14.520101912858491,33.7,0.48,0.96,0.16312,0.11691,Matelândia
424,2022,01/15,2022-05-27,13.947598658966902,15.497331843296557,14.011226271607667,33.7,0.48,0.96,0.16312,0.11691,Matelândia
425,2022,01/25,2022-06-06,13.394031023360524,14.882256692622803,13.46634876199458,33.7,0.48,0.96,0.16312,0.11691,Matelândia
426,2022,02/05,2022-06-17,12.720045292138368,14.13338365793152,12.83003171588366,33.7,0.48,0.96,0.16312,0.11691,Matelândia
427,2022,02/15,2022-06-27,12.11865604758929,13.465173386210322,12.166610374474612,33.7,0.48,0.96,0.16312,0.11691,Matelândia
428,2022,02/25,2022-07-07,11.714630285115835,13.016255872350927,11.753688375435484,33.7,0.48,0.96,0.16312,0.11691,Matelândia
429,2022,03/05,2022-07-15,9.672029739612348,10.746699710680387,11.566826192238207,33.7,0.48,0.96,0.16312,0.11691,Matelândia
430,2022,03/15,2022-07-25,11.242036308829544,12.491151454255048,11.264312971004749,33.7,0.48,0.96,0.16312,0.11691,Matelândia
431,2022,03/25,2022-08-04,11.008638690809445,12.231820767566049,11.035881860111777,33.7,0.48,0.96,0.16312,0.11691,Matelândia
432,2023,01/05,2023-05-17,14.638618497635708,16.265131664039675,14.686594222732694,33.7,0.48,0.96,0.16312,0.11691,Matelândia
433,2023,01/15,2023-05-27,14.455956218698512,16.06217357633168,14.515653822482703,33.7,0.48,0.96,0.16312,0.11691,Matelândia
434,2023,01/25,2023-06-06,14.376935880354152,15.9743732003935,14.418999824787168,33.7,0.48,0.96,0.16312,0.11691,Matelândia
435,2023,02/05,2023-06-17,14.229293141508595,15.810325712787328,14.27267447298148,33.7,0.48,0.96,0.16312,0.11691,Matelândia
436,2023,02/15,2023-06-27,13.698388459146953,15.220431621274392,13.739485418326915,33.7,0.48,0.96,0.16312,0.11691,Matelândia
437,2023,02/25,2023-07-07,13.358841786280838,14.843157540312042,13.402197535688753,33.7,0.48,0.96,0.16312,0.11691,Matelândia
438,2023,03/05,2023-07-15,13.226311105031272,14.695901227812524,13.26254353125132,33.7,0.48,0.96,0.16312,0.11691,Matelândia
439,2023,03/15,2023-07-25,12.872778665561993,14.303087406179992,12.93170203426523,33.7,0.48,0.96,0.16312,0.11691,Matelândia
440,2023,03/25,2023-08-04,12.706674361311698,14.11852706812411,12.750211584705651,33.7,0.48,0.96,0.16312,0.11691,Matelândia
441,2024,01/05,2024-05-16,14.768112905599255,16.409014339554727,14.83807388387053,33.7,0.48,0.96,0.16312,0.11691,Matelândia
442,2024,01/15,2024-05-26,14.655455949918444,16.283839944353826,14.736601464552711,33.7,0.48,0.96,0.16312,0.11691,Matelândia
443,2024,01/25,2024-06-05,14.192337301512683,15.769263668347426,14.292285689524205,33.7,0.48,0.96,0.16312,0.11691,Matelândia
444,2024,02/05,2024-06-16,13.869630753525072,15.41070083725008,13.913057630511595,33.7,0.48,0.96,0.16312,0.11691,Matelândia
445,2024,02/15,2024-06-26,13.752825278100396,15.280916975667106,13.795858263191356,33.7,0.48,0.96,0.16312,0.11691,Matelândia
446,2024,02/25,2024-07-06,13.521845001884836,15.024272224316483,13.565298239608234,33.7,0.48,0.96,0.16312,0.11691,Matelândia
447,2024,03/05,2024-07-15,13.050456806209725,14.50050756245525,13.095347757631773,33.7,0.48,0.96,0.16312,0.11691,Matelândia
448,2024,03/15,2024-07-25,12.257539378601459,13.619488198446065,12.294099983065044,33.7,0.48,0.96,0.16312,0.11691,Matelândia
449,2024,03/25,2024-08-04,11.85083859628587,13.167598440317633,11.88917737101592,33.7,0.48,0.96,0.16312,0.11691,Matelândia
450,2015,01/05,2015-05-17,14.646505801066924,16.273895334518805,14.689209538106386,33.7,0.48,0.96,0.16312,0.11691,Medianeira
451,2015,01/15,2015-05-27,14.627805464143444,16.253117182381605,14.663667459482479,33.7,0.48,0.96,0.16312,0.11691,Medianeira
452,2015,01/25,2015-06-06,14.54639642950052,16.162662699445022,14.59244174143479,33.7,0.48,0.96,0.16312,0.11691,Medianeira
453,2015,02/05,2015-06-17,14.47374440361502,16.08193822623891,14.507645792702817,33.7,0.48,0.96,0.16312,0.11691,Medianeira
454,2015,02/15,2015-06-27,14.156091031749192,15.72899003527688,14.222869178213951,33.7,0.48,0.96,0.16312,0.11691,Medianeira
455,2015,02/25,2015-07-07,13.950538262944622,15.50059806993847,14.015872843790252,33.7,0.48,0.96,0.16312,0.11691,Medianeira
456,2015,03/05,2015-07-15,13.646997696440334,15.163330773822592,13.749766576667175,33.7,0.48,0.96,0.16312,0.11691,Medianeira
457,2015,03/15,2015-07-25,13.426256662318957,14.918062958132175,13.491508255562783,33.7,0.48,0.96,0.16312,0.11691,Medianeira
458,2015,03/25,2015-08-04,13.143482828872465,14.603869809858294,13.182791202542417,33.7,0.48,0.96,0.16312,0.11691,Medianeira
459,2016,01/05,2016-05-16,14.150271498942308,15.722523887713676,14.241929585191533,33.7,0.48,0.96,0.16312,0.11691,Medianeira
460,2016,01/15,2016-05-26,13.931431787026654,15.479368652251837,14.01340337034583,33.7,0.48,0.96,0.16312,0.11691,Medianeira
461,2016,01/25,2016-06-05,13.64488356965208,15.160981744057867,13.689242936392883,33.7,0.48,0.96,0.16312,0.11691,Medianeira
462,2016,02/05,2016-06-16,12.877592074506603,14.30843563834067,12.926599606131823,33.7,0.48,0.96,0.16312,0.11691,Medianeira
463,2016,02/15,2016-06-26,12.06078819360765,13.400875770675166,12.093165032341757,33.7,0.48,0.96,0.16312,0.11691,Medianeira
464,2016,02/25,2016-07-06,11.580858813352867,12.867620903725408,11.613099876521897,33.7,0.48,0.96,0.16312,0.11691,Medianeira
465,2016,03/05,2016-07-15,11.288813830466253,12.543126478295836,11.335096193838679,33.7,0.48,0.96,0.16312,0.11691,Medianeira
466,2016,03/15,2016-07-25,10.840564674608308,12.045071860675897,10.870985662073887,33.7,0.48,0.96,0.16312,0.11691,Medianeira
467,2016,03/25,2016-08-04,10.41430180359442,11.571446448438243,10.458988696156194,33.7,0.48,0.96,0.16312,0.11691,Medianeira
468,2017,01/05,2017-05-17,14.544168527487122,16.160187252763468,14.609770731807345,33.7,0.48,0.96,0.16312,0.11691,Medianeira
469,2017,01/15,2017-05-27,14.530730862017222,16.145256513352468,14.578013492361388,33.7,0.48,0.96,0.16312,0.11691,Medianeira
470,2017,01/25,2017-06-06,14.464409906000437,16.071566562222706,14.506105890472524,33.7,0.48,0.96,0.16312,0.11691,Medianeira
471,2017,02/05,2017-06-17,14.134870876624639,15.705412085138487,14.182704789496558,33.7,0.48,0.96,0.16312,0.11691,Medianeira
472,2017,02/15,2017-06-27,13.72900377870659,15.254448643007322,13.772597934036822,33.7,0.48,0.96,0.16312,0.11691,Medianeira
473,2017,02/25,2017-07-07,13.463844476137055,14.959827195707838,13.505681880838543,33.7,0.48,0.96,0.16312,0.11691,Medianeira
474,2017,03/05,2017-07-15,13.316574127682465,14.796193475202738,13.359888434336513,33.7,0.48,0.96,0.16312,0.11691,Medianeira
475,2017,03/15,2017-07-25,13.012612134664966,14.458457927405517,13.064794840753404,33.7,0.48,0.96,0.16312,0.11691,Medianeira
476,2017,03/25,2017-08-04,12.710866353356847,14.123184837063164,12.746242198947526,33.7,0.48,0.96,0.16312,0.11691,Medianeira
477,2018,01/05,2018-05-17,14.72787133971541,16.36430148857268,14.778341999227603,33.7,0.48,0.96,0.16312,0.11691,Medianeira
478,2018,01/15,2018-05-27,14.608566859786839,16.23174095531871,14.66878123452182,33.7,0.48,0.96,0.16312,0.11691,Medianeira
479,2018,01/25,2018-06-06,14.347055682472693,15.941172980525213,14.44258819480866,33.7,0.48,0.96,0.16312,0.11691,Medianeira
480,2018,02/05,2018-06-17,13.912593302894429,15.458437003216032,13.954486144496547,33.7,0.48,0.96,0.16312,0.11691,Medianeira
481,2018,02/15,2018-06-27,13.260937551268274,14.734375056964748,13.292035418383483,33.7,0.48,0.96,0.16312,0.11691,Medianeira
482,2018,02/25,2018-07-07,12.926099882212327,14.36233320245814,12.943574171245723,33.7,0.48,0.96,0.16312,0.11691,Medianeira
483,2018,03/05,2018-07-15,12.71196199101528,14.124402212239199,12.741761125612737,33.7,0.48,0.96,0.16312,0.11691,Medianeira
484,2018,03/15,2018-07-25,12.372781558277511,13.747535064752789,12.404319917760647,33.7,0.48,0.96,0.16312,0.11691,Medianeira
485,2018,03/25,2018-08-04,12.069459662115925,13.41051073568436,12.105147592431008,33.7,0.48,0.96,0.16312,0.11691,Medianeira
486,2019,01/05,2019-05-17,14.706235368968333,16.340261521075924,14.787544486935369,33.7,0.48,0.96,0.16312,0.11691,Medianeira
487,2019,01/15,2019-05-27,14.613496066029697,16.237217851144106,14.731141990025499,33.7,0.48,0.96,0.16312,0.11691,Medianeira
488,2019,01/25,2019-06-06,14.60951186422053,16.232790960245033,14.654836131426288,33.7,0.48,0.96,0.16312,0.11691,Medianeira
489,2019,02/05,2019-06-17,14.476472032375433,16.08496892486159,14.519036115114318,33.7,0.48,0.96,0.16312,0.11691,Medianeira
490,2019,02/15,2019-06-27,14.397671731889533,15.997413035432814,14.450422127731606,33.7,0.48,0.96,0.16312,0.11691,Medianeira
491,2019,02/25,2019-07-07,14.268788749025152,15.854209721139057,14.315502490633188,33.7,0.48,0.96,0.16312,0.11691,Medianeira
492,2019,03/05,2019-07-15,13.853141834728238,15.392379816364707,13.894425793047679,33.7,0.48,0.96,0.16312,0.11691,Medianeira
493,2019,03/15,2019-07-25,13.345497935690133,14.828331039655703,13.400092662562585,33.7,0.48,0.96,0.16312,0.11691,Medianeira
494,2019,03/25,2019-08-04,12.989497387114461,14.432774874571624,13.029538429820334,33.7,0.48,0.96,0.16312,0.11691,Medianeira
495,2020,01/05,2020-05-16,14.692003816776705,16.32444868530745,14.674595171373715,33.7,0.48,0.96,0.16312,0.11691,Medianeira
496,2020,01/15,2020-05-26,14.490201279017871,16.10022364335319,14.512955880713978,33.7,0.48,0.96,0.16312,0.11691,Medianeira
497,2020,01/25,2020-06-05,14.092490388814547,15.658322654238384,14.110366853654979,33.7,0.48,0.96,0.16312,0.11691,Medianeira
498,2020,02/05,2020-06-16,13.573867126875426,15.08207458541714,13.654552700648717,33.7,0.48,0.96,0.16312,0.11691,Medianeira
499,2020,02/15,2020-06-26,13.358435480665436,14.842706089628262,13.431827946975714,33.7,0.48,0.96,0.16312,0.11691,Medianeira
500,2020,02/25,2020-07-06,13.003521968137862,14.448357742375402,13.12856188850003,33.7,0.48,0.96,0.16312,0.11691,Medianeira
501,2020,03/05,2020-07-15,12.54342569144234,13.937139657158156,12.62406596400503,33.7,0.48,0.96,0.16312,0.11691,Medianeira
502,2020,03/15,2020-07-25,12.13513120293841,13.483479114376012,12.18336726263167,33.7,0.48,0.96,0.16312,0.11691,Medianeira
503,2020,03/25,2020-08-04,11.834927759658258,13.14991973295362,11.876358987611894,33.7,0.48,0.96,0.16312,0.11691,Medianeira
504,2021,01/05,2021-05-17,13.690595856281053,15.211773173645614,14.776256191686715,33.7,0.48,0.96,0.16312,0.11691,Medianeira
505,2021,01/15,2021-05-27,13.8219026028924,15.357669558769334,14.71218463997054,33.7,0.48,0.96,0.16312,0.11691,Medianeira
506,2021,01/25,2021-06-06,14.482489445733274,16.091654939703638,14.612876342400796,33.7,0.48,0.96,0.16312,0.11691,Medianeira
507,2021,02/05,2021-06-17,14.475958424219744,16.08439824913305,14.533735389755634,33.7,0.48,0.96,0.16312,0.11691,Medianeira
508,2021,02/15,2021-06-27,14.315379131898501,15.905976813220557,14.319344811814853,33.7,0.48,0.96,0.16312,0.11691,Medianeira
509,2021,02/25,2021-07-07,13.813224676100644,15.348027417889604,13.812435245902623,33.7,0.48,0.96,0.16312,0.11691,Medianeira
510,2021,03/05,2021-07-15,13.34734700637296,14.830385562636621,13.393801443412244,33.7,0.48,0.96,0.16312,0.11691,Medianeira
511,2021,03/15,2021-07-25,12.927483798213904,14.363870886904337,12.98252871783336,33.7,0.48,0.96,0.16312,0.11691,Medianeira
512,2021,03/25,2021-08-04,12.36459026595245,13.738433628836054,12.437476527270729,33.7,0.48,0.96,0.16312,0.11691,Medianeira
513,2022,01/05,2022-05-17,14.558733513656177,16.176370570729084,14.6594876788566,33.7,0.48,0.96,0.16312,0.11691,Medianeira
514,2022,01/15,2022-05-27,14.146274436888323,15.718082707653691,14.246943213231566,33.7,0.48,0.96,0.16312,0.11691,Medianeira
515,2022,01/25,2022-06-06,13.66938535410757,15.188205949008411,13.7782159525867,33.7,0.48,0.96,0.16312,0.11691,Medianeira
516,2022,02/05,2022-06-17,13.03838952160047,14.487099468444967,13.190648180648315,33.7,0.48,0.96,0.16312,0.11691,Medianeira
517,2022,02/15,2022-06-27,12.520468794163566,13.911631993515073,12.575258992101027,33.7,0.48,0.96,0.16312,0.11691,Medianeira
518,2022,02/25,2022-07-07,12.158773390314689,13.509748211460765,12.205836582745274,33.7,0.48,0.96,0.16312,0.11691,Medianeira
519,2022,03/05,2022-07-15,12.011616744869746,13.346240827633052,12.051317838695079,33.7,0.48,0.96,0.16312,0.11691,Medianeira
520,2022,03/15,2022-07-25,11.747956116946106,13.053284574384563,11.773043040104408,33.7,0.48,0.96,0.16312,0.11691,Medianeira
521,2022,03/25,2022-08-04,11.517334065404897,12.797037850449886,11.544378525513203,33.7,0.48,0.96,0.16312,0.11691,Medianeira
522,2023,01/05,2023-05-17,14.714501846980257,16.34944649664473,14.781586567553937,33.7,0.48,0.96,0.16312,0.11691,Medianeira
523,2023,01/15,2023-05-27,14.585864215729176,16.20651579525464,14.679693285982376,33.7,0.48,0.96,0.16312,0.11691,Medianeira
524,2023,01/25,2023-06-06,14.588701217807364,16.20966801978596,14.630325412870725,33.7,0.48,0.96,0.16312,0.11691,Medianeira
525,2023,02/05,2023-06-17,14.49762288966632,16.10846987740702,14.539406297711038,33.7,0.48,0.96,0.16312,0.11691,Medianeira
526,2023,02/15,2023-06-27,14.059953300124642,15.622170333471823,14.102412483395867,33.7,0.48,0.96,0.16312,0.11691,Medianeira
527,2023,02/25,2023-07-07,13.80464416166447,15.338493512960522,13.856223832428995,33.7,0.48,0.96,0.16312,0.11691,Medianeira
528,2023,03/05,2023-07-15,13.711122654301413,15.23458072700157,13.771255949403708,33.7,0.48,0.96,0.16312,0.11691,Medianeira
529,2023,03/15,2023-07-25,13.374483983597674,14.86053775955297,13.465757865579286,33.7,0.48,0.96,0.16312,0.11691,Medianeira
530,2023,03/25,2023-08-04,13.212968973764882,14.681076637516535,13.264647562021256,33.7,0.48,0.96,0.16312,0.11691,Medianeira
531,2024,01/05,2024-05-16,14.766183570997992,16.406870634442214,14.862953819256484,33.7,0.48,0.96,0.16312,0.11691,Medianeira
532,2024,01/15,2024-05-26,14.656563164100861,16.28507018233429,14.764856269080903,33.7,0.48,0.96,0.16312,0.11691,Medianeira
533,2024,01/25,2024-06-05,14.215091955559453,15.794546617288281,14.333579643955893,33.7,0.48,0.96,0.16312,0.11691,Medianeira
534,2024,02/05,2024-06-16,13.937094696936608,15.485660774374008,13.977724788328095,33.7,0.48,0.96,0.16312,0.11691,Medianeira
535,2024,02/15,2024-06-26,13.820787789327555,15.356430877030617,13.86840929216004,33.7,0.48,0.96,0.16312,0.11691,Medianeira
536,2024,02/25,2024-07-06,13.581745374085907,15.090828193428784,13.632098758352825,33.7,0.48,0.96,0.16312,0.11691,Medianeira
537,2024,03/05,2024-07-15,13.084594663118315,14.538438514575905,13.140626873697483,33.7,0.48,0.96,0.16312,0.11691,Medianeira
538,2024,03/15,2024-07-25,12.255986503557695,13.617762781730772,12.30103419483445,33.7,0.48,0.96,0.16312,0.11691,Medianeira
539,2024,03/25,2024-08-04,11.841590890895501,13.157323212106112,11.886082099113171,33.7,0.48,0.96,0.16312,0.11691,Medianeira
540,2015,01/05,2015-05-17,14.623781637579018,16.248646263976685,14.702884148295093,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
541,2015,01/15,2015-05-27,14.688606891573349,16.320674323970387,14.689492675963294,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
542,2015,01/25,2015-06-06,14.635732484253335,16.261924982503704,14.646172931482106,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
543,2015,02/05,2015-06-17,14.551262686941804,16.16806965215756,14.586756440171374,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
544,2015,02/15,2015-06-27,14.25986584995464,15.844295388838487,14.385275796619597,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
545,2015,02/25,2015-07-07,14.135993101384235,15.70665900153804,14.228080120194035,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
546,2015,03/05,2015-07-15,13.875397292256858,15.417108102507619,14.009136649850058,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
547,2015,03/15,2015-07-25,13.729034914835749,15.254483238706387,13.806628497205306,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
548,2015,03/25,2015-08-04,13.556359402084459,15.062621557871621,13.599686426068804,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
549,2016,01/05,2016-05-16,14.266284254845928,15.85142694982881,14.351525403050895,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
550,2016,01/15,2016-05-26,14.089583720434984,15.655093022705538,14.18331168420567,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
551,2016,01/25,2016-06-05,13.90313967606065,15.447932973400722,13.94846567289429,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
552,2016,02/05,2016-06-16,13.280194015031295,14.75577112781255,13.335527115299467,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
553,2016,02/15,2016-06-26,12.573326895806964,13.970363217563293,12.598213082192874,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
554,2016,02/25,2016-07-06,12.142975442827993,13.492194936475547,12.179186994750822,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
555,2016,03/05,2016-07-15,11.888476260356583,13.20941806706287,11.951557240236953,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
556,2016,03/15,2016-07-25,11.532541582272986,12.813935091414429,11.577256391696325,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
557,2016,03/25,2016-08-04,11.164413360706567,12.404903734118406,11.237219376694124,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
558,2017,01/05,2017-05-17,14.565008863682253,16.18334318186917,14.662934180255291,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
559,2017,01/15,2017-05-27,14.596536305195126,16.21837367243903,14.648792213958448,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
560,2017,01/25,2017-06-06,14.558445690907433,16.176050767674926,14.600454332289004,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
561,2017,02/05,2017-06-17,14.298206229492278,15.886895810546974,14.348246525036418,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
562,2017,02/15,2017-06-27,13.995130417400826,15.55014490822314,14.036214257317438,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
563,2017,02/25,2017-07-07,13.775679760189133,15.306310844654591,13.820579477608339,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
564,2017,03/05,2017-07-15,13.65194579323355,15.168828659148389,13.695495123496295,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
565,2017,03/15,2017-07-25,13.366529609615744,14.851699566239716,13.415809342763419,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
566,2017,03/25,2017-08-04,13.048427286308028,14.498252540342254,13.088532420407557,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
567,2018,01/05,2018-05-17,14.728925202263913,16.365472446959902,14.78275787077876,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
568,2018,01/15,2018-05-27,14.657862666432571,16.28651407381397,14.724689740354986,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
569,2018,01/25,2018-06-06,14.502548754599397,16.113943060665996,14.603081261219694,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
570,2018,02/05,2018-06-17,14.226211631438488,15.80690181270943,14.262489410124816,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
571,2018,02/15,2018-06-27,13.69893956872562,15.22104396525069,13.716869890998668,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
572,2018,02/25,2018-07-07,13.477054653094706,14.974505170105228,13.440231501699147,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
573,2018,03/05,2018-07-15,13.267563434971871,14.741737149968746,13.267380677948617,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
574,2018,03/15,2018-07-25,12.940037233460348,14.377819148289275,12.973405748922387,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
575,2018,03/25,2018-08-04,12.664473150065646,14.071636833406274,12.734404273576883,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
576,2019,01/05,2019-05-17,14.69058074019919,16.32286748911021,14.79319537748133,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
577,2019,01/15,2019-05-27,14.60991995528167,16.23324439475741,14.749420447100004,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
578,2019,01/25,2019-06-06,14.644197882196947,16.271330980218828,14.694429187169172,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
579,2019,02/05,2019-06-17,14.555114544855282,16.172349494283647,14.601812488991689,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
580,2019,02/15,2019-06-27,14.490096951939599,16.10010772437733,14.550235063781713,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
581,2019,02/25,2019-07-07,14.415712118559854,16.01745790951095,14.46591927101865,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
582,2019,03/05,2019-07-15,14.074350569178636,15.638167299087373,14.117374993634682,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
583,2019,03/15,2019-07-25,13.622765459397645,15.136406065997383,13.680089825034178,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
584,2019,03/25,2019-08-04,13.312620254492147,14.791800282769053,13.3538470128107,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
585,2020,01/05,2020-05-16,13.859666999789624,15.39962999976625,14.733575946476527,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
586,2020,01/15,2020-05-26,13.746474361390637,15.273860401545152,14.638959670878783,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
587,2020,01/25,2020-06-05,13.745965373399185,15.273294859332427,14.346423503206704,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
588,2020,02/05,2020-06-16,13.741243101772424,15.268047890858249,14.043524548371538,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
589,2020,02/15,2020-06-26,13.84065604125302,15.378506712503356,13.91754414574339,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
590,2020,02/25,2020-07-06,13.56514844041482,15.072387156016466,13.710786494190655,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
591,2020,03/05,2020-07-15,13.183726547916992,14.648585053241101,13.302321422664457,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
592,2020,03/15,2020-07-25,12.859906929673018,14.288785477414464,12.954382821300758,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
593,2020,03/25,2020-08-04,12.675365243818606,14.08373915979845,12.74939840341326,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
594,2021,01/05,2021-05-17,13.452336863526591,14.94704095947399,14.794149698750394,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
595,2021,01/15,2021-05-27,13.162699975211943,14.625222194679937,14.755605775397475,33.7,0.48,0.96,0.16312,0.11691,Santa Helena
